carID,pred,knn_price_mean,knn_price_std,neighbor_count
105213,9512.064062798563,9815.8,931.3471261499416,50
102747,11082.765455841733,10478.36,1800.9190936965538,50
104958,16162.963684063143,16244.7,2128.8775451023052,50
96036,17190.322382687093,14595.46,2099.130677306242,50
92310,22680.276503909186,22630.42,3142.89800031884,50
100837,6426.51868311739,6895.34,908.3449315617265,50
82858,11364.079413960755,11438.28,1154.6549451888125,50
90119,10950.603737427518,11542.98,784.4431403283245,50
77304,23239.147207001937,22093.14,2843.6503775597866,50
89011,11113.777105872947,10966.24,540.5532147339276,50
84623,16717.49649739219,17025.34,1168.9897541493349,50
99665,22745.274956910067,23374.5,1562.461418299175,50
100592,10127.989025948635,9903.46,830.6058573138536,50
82623,10776.854584197217,10657.3,1171.490298896309,50
92035,18670.48098009068,18846.66,2698.1551490919546,50
84305,10266.966058493814,10647.98,1227.904062761802,50
92903,7648.773312317683,9264.9,1895.0207069031824,50
93398,19295.680448082232,18122.1,2568.3242710422082,50
108067,18722.01983226407,18195.8,1848.5891476298066,50
85062,8053.957238906962,8339.0,717.3132125494129,50
81727,38317.786614760116,33819.16,3952.6215653896934,50
95637,10855.338286126102,10536.36,1527.0868726875672,50
89690,8164.451941251851,8474.02,1713.1179533356178,50
83240,17693.726182992796,17955.72,1403.0950778728504,50
89711,8267.319659111827,7745.66,698.8593800337981,50
96945,10429.139460468125,10233.7,1033.871765032111,50
104924,22572.65326947406,22007.74,2950.55737252666,50
79633,20192.011602863793,20326.08,1722.0818302868427,50
89582,4564.503004268148,4873.74,804.3320415482802,50
98080,7588.229205187152,7075.96,736.2551398940508,50
85992,6819.844310651473,6531.66,616.1555465554297,50
86712,13192.382577407412,13096.12,1429.5386245861544,50
105767,13323.221172020856,11650.66,1752.5549699958467,50
100590,8860.146116467584,9165.26,1232.694788349691,50
104574,15910.787810096142,15232.62,2202.4954389908526,50
97246,13696.057726200233,12449.0,2363.778745818583,50
78141,18254.09501661441,19310.88,2137.9725150483205,50
91590,28304.059223125114,28507.82,3315.0930709377662,50
80767,14455.449325481242,14436.26,1587.9618024758809,50
100344,14544.421845009561,14081.0,1316.579365055444,50
88987,20611.3451975087,20001.16,2098.2815161022427,50
96479,20290.636740122438,18353.06,1971.8209796830868,50
90598,8827.793840699083,9617.3,1044.0220939487158,50
83880,8232.540148698901,8124.34,549.9014238191854,50
86802,14317.73967703283,12501.88,4133.074897428681,50
103078,15828.295933068313,14012.06,3385.784998719059,50
84736,9645.161127769705,9674.62,690.4611263052943,50
84196,3106.221402874908,3052.94,2910.274819830385,50
102062,9785.95234029481,10458.62,871.2797739473791,50
90110,5982.024079337712,5629.48,1365.930216641646,50
102907,11560.143121142235,12022.98,1506.669803756291,50
81776,24937.994661010838,27374.92,4093.817363502467,50
102431,6889.046531549814,6391.22,686.576965972557,50
80442,14441.069103137672,14840.12,2324.2010050416757,50
78656,28062.82613289731,29413.54,3126.334087217481,50
78537,35119.508760801786,35127.04,3085.2096608542784,50
102511,12766.276227075434,12196.3,5079.167637296007,50
93612,19481.36325593504,19769.88,2983.125115494467,50
99284,7906.462318559283,7710.78,509.432869543602,50
96315,15783.83624717038,15526.06,2122.081865835087,50
94305,45190.177868625266,44602.9,17313.64255553453,50
100636,10893.112409812746,10759.04,792.3727725081453,50
81816,15847.465069004973,16716.46,2183.2646423114506,50
100352,16031.99531363503,16021.12,622.0599301793147,50
101476,10491.047480555264,10422.66,638.3124949619032,50
93392,33229.07412841523,35469.92,6524.603395062197,50
93995,21994.73248206815,21925.42,3061.538849357043,50
94261,31569.28531305742,31897.18,3651.643581250749,50
89117,15792.590637258796,15834.42,1176.5655673551366,50
86506,2453.43136009017,2813.7,848.0806962470839,50
88456,6810.591651978761,7553.32,1205.8892973863813,50
84134,10792.356510788819,11216.08,1160.1558276756602,50
81088,12182.642036353287,12453.78,1705.8002405956938,50
103960,11192.938193180435,11113.84,700.1329133289839,50
84925,13404.988669711829,14192.18,1119.9465309758757,50
97306,10139.504489069246,9939.58,919.7912604809544,50
83752,7712.5533379264625,7678.36,692.6131163785392,50
100696,3954.811895083236,4577.4,1725.1315950988096,50
76472,11473.63703313688,14542.92,2230.081794418294,50
101128,12828.09964100929,11735.52,2852.385183365969,50
105932,14332.698531487738,15074.2,1494.181531467844,50
86416,7855.473558185038,10901.12,3149.2906596209104,50
79616,28080.983208142243,26247.56,4049.88820788013,50
83395,14190.425724748528,14641.86,1157.161552053567,50
88734,11312.958783313536,11271.9,891.2771448767168,50
106676,17874.297703135926,17801.26,1877.006450903857,50
102442,10348.162285332844,10378.8,651.9689175012526,50
88761,18321.254740850953,17498.22,1827.5967747346263,50
79708,27973.958637739157,30626.0,4275.181791098335,50
96808,18781.557905290683,19236.08,1994.8422047973659,50
103755,10181.101766570593,10417.4,1074.0993189359983,50
86273,17850.71296426776,17213.18,2056.6758070007145,50
97635,27473.748649125835,26188.88,3191.693662350088,50
80797,25463.490924177273,26865.32,3999.152085844484,50
108000,19188.670190774803,17396.88,3757.337385729964,50
95126,38911.60805718264,33705.74,5106.715881492303,50
105187,32358.427066393306,29223.96,3413.7541484592075,50
81613,21009.47850819208,19084.86,2732.233578400422,50
103906,6627.892405982337,6571.2,1092.3909182922323,50
105729,7954.511176716028,7958.56,766.5056720638944,50
100637,16022.217575294073,17834.06,3040.4123002497877,50
82861,7850.795965723875,7764.56,612.2884527636913,50
107823,15850.030119987247,13708.48,1706.5534815253,50
85274,15047.75143980761,16279.62,2276.660810153721,50
88926,14700.40197648098,14273.5,2093.3812044983442,50
87871,10683.813489171413,10635.22,713.3823513261829,50
97970,7133.839878097062,6982.08,714.6465899809699,50
98044,8169.690858716618,8027.14,1420.4564947471597,50
90277,8623.722664733481,9409.54,2048.0490089998593,50
85647,12460.438865178608,10503.7,1811.3127188053757,50
107447,17812.129664062122,18272.5,1735.3289431160672,50
79418,8081.257927159019,9034.28,1135.8014888354462,50
80383,28364.303454835648,24645.28,3902.423449235469,50
79894,17647.912975069285,18172.28,2210.932475177819,50
105875,6798.273992602266,6782.78,682.5625571988226,50
86032,12030.772280765677,10518.6,1123.2155189636655,50
104423,16156.065113168788,14280.22,2085.7120869851424,50
78437,13912.66741939186,14597.7,1980.026934984801,50
79480,17722.13843813193,20203.98,2975.5857697369815,50
89973,6854.4722087885575,8461.18,2075.52188362054,50
94007,28743.617835291097,22506.5,5361.43307924899,50
93952,15408.725950619844,14559.96,1677.3011602097033,50
84548,3651.8147855229204,2808.0,885.6967970623641,50
97885,11345.18369140848,10593.46,1209.502987991011,50
86571,10313.144028469647,10305.14,936.192571547333,50
77839,36649.130596072246,36514.22,3736.8862859174014,50
102201,5498.477614338458,5525.68,699.9873888076813,50
98731,7957.615908520261,7518.4,776.2321081443911,50
82395,17317.449702276568,17997.12,1992.4233694838317,50
76816,33066.682005636874,32552.34,4242.445288380036,50
97956,7997.028503207802,11877.04,3344.9831210336474,50
86012,13470.039353494521,12646.06,1616.7164305266072,50
106393,21564.170119899023,20557.86,1848.1404886302032,50
81832,29970.795097636536,32276.8,5826.421879538706,50
82787,19419.276478597192,19482.9,1719.9643120407695,50
103974,6645.894770604123,6858.48,954.0974844301385,50
100725,9926.864838054315,10378.48,1518.5333450405362,50
86552,7068.2872460098115,7103.3,681.8999343071997,50
80174,13609.39769600923,16954.46,3160.7719814588822,50
99189,14811.037600581514,14176.34,1810.914140675355,50
102543,13086.211031418643,12477.26,2259.171780786499,50
98518,14158.432463277577,11822.74,2873.363248806498,50
100334,9288.768284728518,9909.2,1858.7813102093733,50
92673,19914.61641393043,21402.44,3302.376158502374,50
88008,11905.488260955843,11727.42,1047.161802401216,50
105207,25282.661765510027,22215.34,2662.2510163163715,50
106462,24660.09300334533,25112.56,4336.848889717614,50
106106,16480.497330694478,13770.96,1615.7301370954144,50
79705,18437.57275412556,20345.32,3876.571525648584,50
108193,17131.26060416197,16845.26,3360.851488378916,50
89668,8022.011718462226,7742.5,1189.86989942221,50
86435,12003.225511480168,12051.86,937.7122619025779,50
101281,11847.653893494475,11536.4,879.5866608115149,50
104753,26220.431667379995,24320.46,2231.028555786477,50
79004,16668.896512618372,16029.54,1667.8215439455685,50
89732,3039.3116062440663,3611.72,1372.4377691553382,50
89201,12885.962638134335,13399.38,1337.1820490288142,50
87282,13256.029501504132,13755.12,2244.8867944731646,50
101589,9833.128614596133,11004.52,1165.7071120227447,50
87352,11473.437947421498,11183.92,948.0158837901226,50
103388,9855.990004215888,9622.32,967.6563405824342,50
93619,16757.949823609164,16865.34,1580.3753055937732,50
101941,6604.212389883107,6828.3,849.2099870119382,50
106533,13637.851886583043,13527.9,868.7594779985108,50
90018,24723.34758100326,21587.32,2365.0298737380613,50
101265,16718.351925033498,16024.5,1174.67878805316,50
104255,24231.06920726343,21175.94,4210.466193636413,50
80093,26802.409723688015,28064.06,2954.1724447061692,50
82433,7750.2248241033085,7525.96,749.0384573653378,50
77254,18158.893078633555,10916.62,2683.657098826456,50
106400,31701.41101600327,29668.98,5985.2534309120865,50
79847,10904.527297964776,10460.12,2532.4730321911647,50
95735,29460.171083117682,29461.2,3515.8181327903103,50
106733,20654.1660962496,19670.58,1852.9327343320329,50
76318,19762.216212896772,18020.08,2349.93035797807,50
95966,19559.0,19256.68,13819.310212621072,50
101690,9765.344764182371,9573.84,1960.0153098110939,50
82845,15929.27126972562,15943.62,1113.750565450279,50
96266,24264.683311443758,19987.46,2468.0890088305578,50
104175,30863.47500808027,32334.26,7190.418547637132,50
97347,14007.460980300883,14477.32,1880.0196095373308,50
92730,48950.63710521363,43141.5,9458.738392057778,50
84738,9204.382055193015,9078.58,825.6220188192558,50
102596,6146.451390204734,6825.48,1745.5210115127957,50
78356,30324.80438456654,29771.34,4159.110980407585,50
94062,31639.810691153172,32305.1,3648.6197068625997,50
101662,7377.27573363571,6890.8,650.1174776099144,50
81715,29522.429557211304,26561.72,4559.827646402653,50
103046,11995.68304720417,13125.82,2224.2027389789882,50
108133,7290.991570810993,6771.86,1604.944413939852,50
96302,13132.732986415813,12650.82,1670.1913698246483,50
83859,24382.44689647871,20504.28,2418.9138230340714,50
104815,17341.592788468748,17604.32,2065.8131317982766,50
95903,27380.64859013415,26003.1,2624.571453842804,50
79683,11269.80098689012,11203.88,2280.183994008074,50
88888,20624.32277571335,20513.52,1575.4765167065732,50
80529,25062.890695900376,25204.06,4033.534963583306,50
81898,74054.88592479676,63824.6,7975.714070776077,50
83435,9670.957943046067,10131.88,1000.5598359449186,50
80448,14214.537805819074,16761.88,2588.9008828505757,50
79241,32208.78975992673,39845.82,8970.80185638556,50
76056,20095.252930340404,18383.36,1899.0511353552008,50
76342,16621.023080459712,16113.4,2067.978664082887,50
98238,9340.249719440713,9738.42,843.0179771487192,50
85878,8152.906920586979,8252.8,1737.5333560151605,50
102846,12147.943474157959,12834.9,3345.7376981613425,50
90215,5268.582118102086,6788.2,1685.3403701523637,50
79635,61216.31917018451,52462.6,8672.040131411773,50
77561,17257.04232748742,18397.54,2136.343779279287,50
101151,13036.64920499863,13146.4,815.2091756107754,50
93594,26436.891243268106,25759.06,2353.932475320256,50
78703,37065.58117016862,42585.9,5378.97767105556,50
87596,7622.7301148960905,8862.56,1054.159616152379,50
92572,18505.02127737174,17880.92,2049.1167917233147,50
90757,8031.507295140857,8258.58,1144.3036754431284,50
95881,19366.64269703477,18539.32,1195.7618259878493,50
98008,13599.798693056997,12056.48,1901.957694329821,50
84805,9082.228325375923,9430.24,805.91189471357,50
100888,10421.381191894596,9562.34,870.2787404748258,50
82504,15980.430445491165,16181.0,1190.138047214932,50
82177,14752.21659377123,16655.1,2691.7690052363373,50
89472,30718.564450970607,29494.92,4693.081859546897,50
82301,16581.395190575437,16349.96,1795.5526459811185,50
106483,8761.82192637665,8766.12,623.7036724442211,50
79808,13140.88386018644,13807.54,1825.381393862999,50
83412,16404.691260141757,16037.82,1474.821603739633,50
89386,17524.139960243992,16483.52,1301.3149744996954,50
89889,20594.94079928297,21718.1,4269.52318826143,50
108249,16925.36600256559,18153.68,2054.7581161582907,50
98252,8822.414655174485,8933.54,1027.9086795379187,50
83525,9851.364989669783,10708.52,1561.5523966063188,50
102595,10154.784027904736,10318.04,917.0136526702715,50
94255,11719.075849297444,10778.06,1306.6646652247618,50
91259,25741.115451089652,31552.52,6800.498559874645,50
99539,7029.846152580992,6188.6,624.6074032248299,50
97379,25651.385193306975,24227.42,10289.986234079763,50
104452,25217.794395748304,24954.8,2962.5306473916344,50
88479,11108.899124084779,10891.24,746.329154281549,50
95424,34109.79758275264,33137.06,7455.023112544415,50
94732,43920.32281504065,34799.48,14539.174844283738,50
89025,10226.487177260384,9996.2,942.5195499515202,50
89497,43069.75281649245,30073.42,4924.827224111211,50
92405,15604.55471911825,16265.62,2429.2048828489424,50
95346,16523.36344821601,16727.9,2475.5006605549843,50
91337,17330.400859809753,17164.7,2024.523105850474,50
97739,13224.578662625225,13142.32,2000.2932482972772,50
81087,13334.141028680237,15845.66,4928.412960640802,50
80661,11815.503061818496,13003.54,2665.783869938538,50
105537,12288.418905992568,11887.22,986.39527801475,50
81073,27195.782938051856,27948.8,4325.274251066489,50
102770,9859.488571015178,9927.64,835.4643035157036,50
99299,9649.891000667225,9470.84,782.1520902259981,50
77528,19449.82808566288,19803.72,2768.309408506298,50
95278,30860.82947884299,35390.3,6303.69463497562,50
106536,16974.473176646396,17308.14,2474.536254306562,50
79421,15154.825320364265,15618.34,1667.5972157201363,50
105026,23157.53316241562,24499.32,2516.8156706441578,50
97887,11998.268382866905,9930.08,1461.3760197226475,50
106163,16895.248681723726,13806.56,2385.89311699294,50
103242,11372.10871828278,11192.96,1417.8202004543193,50
103098,8195.254122836997,7829.2,548.3722108501242,50
76195,16288.16769552508,14777.1,1520.5329657721993,50
103418,11952.316979042795,11704.4,1461.7622437123136,50
102091,12418.649972798074,12141.06,748.6614288862762,50
102341,7517.7655985466,7921.44,920.6726724498335,50
100315,21918.476119447092,17310.04,3406.6907634170466,50
100377,7675.777365586672,8162.98,1038.6945592169714,50
78857,21899.454889642344,21822.24,2038.6001655798127,50
93748,29577.902507041108,28171.36,4036.8793754885587,50
107891,9838.395113457747,11792.26,1745.8412136461056,50
77063,26934.885912803053,24232.46,3354.7468909664376,50
86916,8388.31930006912,8785.2,1399.9987609323964,50
108347,9956.885749472238,10149.26,552.3810726190346,50
94475,18731.259136882298,17528.2,2152.721457474094,50
100383,11904.28808779711,11797.58,1044.8227091087692,50
80618,33919.55263519143,30614.48,6156.25116924054,50
98926,10362.118653474754,10253.22,836.6844988478302,50
77228,17856.697296043694,15435.06,3623.6309753210408,50
106915,14883.741454962275,14156.36,2184.338051881613,50
92594,11415.772223118314,12927.82,1996.9291495101336,50
80745,33845.19989043621,31702.3,3211.1153841312025,50
78361,11293.545897886703,12691.82,2089.028918919418,50
95725,26188.778969674826,26089.62,1105.8660820499792,50
105171,7676.898679327978,7250.94,1808.60482264363,50
87007,9819.401534694302,9803.68,510.7791343444176,50
104121,15847.831059471799,14404.84,2342.0445573411766,50
92877,15267.47409637608,14071.56,2268.938780620597,50
108335,43584.63181364447,42624.98,5135.3355254331245,50
101357,13591.076045011969,13644.64,895.3147151609166,50
89325,9842.52042867219,9717.16,789.3418431238283,50
103144,8234.63901980917,9002.36,1058.9428259218855,50
101413,6426.459730370686,6859.24,907.7173335080807,50
85182,12029.00139923959,11128.9,774.8440066838469,50
84097,17329.288222333158,16979.44,3474.295425033422,50
101970,5474.856603968013,5672.48,740.0889974061448,50
98315,4814.806102385347,5890.5,657.5581374157214,50
89048,10630.931496168243,10350.48,910.375482973921,50
106141,9516.330297780434,8160.7,957.0247741659289,50
87105,17153.452394879638,16960.12,899.1033093122984,50
88472,13544.697630510836,15749.86,2785.869783279139,50
93361,16656.926719495405,17640.16,2652.487645319282,50
87040,7865.57748542519,8001.16,1255.0478543604202,50
99831,11229.556135647344,11754.78,791.7434208692838,50
95677,11884.304531148702,13601.86,1880.9627692178474,50
89770,6627.1984257730755,6882.44,1183.6163567643023,50
77371,28225.98119927231,26757.58,3555.3173806487175,50
107143,19060.755707922643,18372.76,1767.6761357263176,50
100271,12027.34205831798,13359.48,2379.4439432740737,50
83905,11585.208704536513,12268.16,1244.6992975110454,50
101531,14087.856957082742,14113.72,1039.9855776080037,50
90617,8034.787840836263,7980.82,640.6209261493166,50
83895,18363.47598088068,19022.16,1688.0924188840722,50
89453,14058.760214235284,14609.54,1358.5097809356982,50
106012,20814.7942801286,20627.7,1700.458044535204,50
76381,20213.401599347828,19932.52,2841.4860242701266,50
106986,15666.99752727806,17456.64,2360.218139001874,50
84143,13078.821483987582,12541.66,1395.568680956013,50
91665,42572.60705485031,39385.06,9939.720078615115,50
81350,13648.207143640266,13889.56,2000.8229241683412,50
80422,13775.240862840823,16107.66,1811.092190601335,50
84794,6396.196209396027,6460.44,723.3996033468977,50
81156,30552.40270973329,28330.24,4123.537116285938,50
77082,34683.968675419725,36100.62,3452.5586601291297,50
97356,8783.776689271872,8484.56,879.0565016318488,50
82730,17379.31696173991,16796.08,1456.0638839988148,50
99244,9546.104752349089,11226.28,2223.118319581111,50
85538,15347.320244607643,16057.24,1261.1487727222254,50
101585,11193.880566467917,11286.74,1014.0009219896787,50
90288,9457.152962638476,8239.24,1192.281205016977,50
98799,3163.815297039063,3394.36,1178.2223857167548,50
93547,21085.08322581971,22000.72,3060.3574757181023,50
85142,9813.18178488592,9674.62,690.4611263052942,50
82012,32028.26084750499,33414.76,5276.896016966561,50
89654,15657.63056217138,14760.36,2229.4046680397773,50
102304,13340.50504097807,13462.56,830.6440373196535,50
79288,42067.93113979043,50145.98,8054.124387706776,50
77400,11037.207309665395,11802.94,1615.06158864052,50
98597,5832.835936487247,6128.78,723.9803044451484,50
103156,8414.730384299306,8720.34,1345.4843541813998,50
95446,28235.83083631597,26724.1,2658.8049889730078,50
97036,9169.704359674866,9922.6,1066.432925070053,50
101401,8519.482359602178,8566.54,1246.4419436040773,50
80817,10723.8036128585,11215.64,1662.480293085593,50
84078,6776.646767839848,6885.1,718.6519764568286,50
95390,28383.207593380514,29080.22,6478.7161278217745,50
79883,24018.418665299017,22192.68,3099.8739898023373,50
104059,12452.026988066069,12918.28,1083.5178542175313,50
103041,11537.487171820278,10818.92,1095.0102942391893,50
81651,13410.422384680674,14451.64,2033.6142928896074,50
100432,10909.776424571965,10562.88,909.7070091238056,50
84933,14366.408449172679,15172.48,4141.558901216413,50
81600,18985.63302869788,20206.66,3294.390238770465,50
78379,8392.129015523815,9267.56,1526.9454657944414,50
90816,7684.939469691348,7771.02,582.3548777794081,50
107414,9530.012625148736,9474.34,1505.5864625874299,50
105633,20352.97497996351,18447.42,1507.4096187750395,50
99508,7419.691976229992,7371.02,815.3481162130964,50
100874,7828.430320002713,7679.72,964.5371955672073,50
104208,17695.600947165764,17545.4,2381.62428709861,50
84774,12064.181783039237,11774.3,2206.8781648958056,50
96518,13535.505022760808,13639.96,1738.1202955010488,50
91543,22083.538617040074,21776.58,4494.280183858191,50
107146,20237.257643269768,20212.68,2010.275790197221,50
94426,16360.201035252469,17064.1,1927.682051541886,50
99059,9990.859481084774,8502.3,1469.2900027717121,50
96640,8149.745171800762,8360.2,832.4160066717033,50
81277,9640.46649693037,10977.6,1537.2766935893683,50
102409,12311.622425466208,11756.9,2164.22039741137,50
104800,15273.672393656989,12287.06,2269.6383548117647,50
107498,19473.343605936778,18716.9,1071.8800429761775,50
90942,44498.62502449391,42042.82,5095.162726727845,50
80202,26501.008078640178,24065.12,2942.636362314638,50
76794,17412.103700479845,16919.42,1767.1392434424304,50
88973,14411.043927753095,14663.38,2388.146637637049,50
91958,60980.82284786625,50254.18,14223.819743999707,50
80562,20062.17764003493,21081.9,1631.9496196955622,50
103486,8205.626308795501,9911.38,3797.306053087679,50
95237,15493.1255651345,16843.28,1308.2911122092494,50
105569,15336.631606116476,14233.56,2398.1102437595505,50
106560,26763.18255249346,27174.78,2852.7757287903846,50
107977,13529.747922407756,12780.42,2559.8887180054194,50
90076,16288.04274224798,17724.16,3121.145664590462,50
93050,16083.72218069623,15599.82,2071.6901183648615,50
80609,28158.220619269625,27777.9,3695.356773529921,50
88557,16216.306188521694,16292.7,1165.9486677887528,50
90894,19529.961354791358,19720.72,2172.17782223937,50
83669,7129.1039042258535,9048.74,2262.015290823289,50
78849,17209.57253529224,17229.18,1899.521386442127,50
101275,7817.20704446254,7411.66,665.6062024460814,50
91858,7975.73225739475,11231.28,2927.2603618609755,50
96243,14830.11470473451,14197.84,1237.9033848423235,50
106227,25173.72565398436,24727.86,3207.8819130003994,50
105300,16023.459619235664,15614.36,2401.3819470276285,50
93065,39609.01130876905,40612.46,3303.823185526806,50
78002,12277.435473903075,13533.26,2153.8556581921944,50
82500,13643.73671191428,13705.52,1024.1624998614473,50
78204,9224.674415022882,8868.14,1981.9387334792432,50
107851,8945.865839350734,9935.3,1143.5678013683887,50
86217,7348.021829728779,6774.88,1081.9555734211747,50
82662,7528.204922522216,7491.72,537.3811796526726,50
93324,33530.60682042449,33189.64,5722.344056451706,50
79680,12643.12612122121,14530.54,2098.743707894933,50
104920,22660.948579048443,20854.72,2064.6072022522435,50
96735,12353.003748377358,11431.2,3090.5191691193045,50
89992,7682.403889448361,7873.36,696.6748358730746,50
106961,25724.75610455013,27487.98,2235.2779536791577,50
80078,15075.03899739736,17510.56,2939.09834264781,50
101429,10114.247163299402,9912.12,722.8805936342884,50
95551,18890.999892348817,17641.44,2072.4583761360145,50
79937,54451.24978896115,48894.4,8016.692905609965,50
