carID,price
88761,18385.176982941928
79708,27956.738189256645
96808,18347.492881867187
103755,10214.046150795231
86273,17942.22718143668
97635,27828.445490537197
80797,24362.30803751177
108000,18231.746342169386
95126,38748.786405872466
105187,32800.9247078458
81613,21331.030094204987
103906,6638.1752847788375
105729,8071.623728298587
100637,16540.456877157318
82861,7934.214325317279
107823,15847.060406249417
85274,14361.677993627522
88926,14477.30472539393
87871,10678.147199172208
97970,7014.518960826112
98044,8258.422797472
90277,7843.471986543253
85647,12501.244282399113
107447,17740.622938127704
79418,7972.604480337877
80383,28545.618996940386
79894,16667.028059272525
105875,6903.54539486145
86032,11078.489899734504
104423,15795.279851981853
78437,13918.56684706718
79480,17496.8952135555
89973,5259.613700894745
94007,29279.2284786532
93952,15929.559896871297
84548,3029.8470348709116
97885,11325.154560135896
86571,10289.81381727149
77839,37265.59730699224
102201,5339.8371346763415
98731,7871.05811650983
82395,17085.431726213297
76816,33291.71310481584
97956,9405.64175392442
86012,13639.737229470777
106393,21825.96191942479
81832,28003.033658546366
82787,19345.0677096259
103974,6389.773932052609
100725,10628.510934775997
86552,6887.369726639346
80174,13376.70694218195
99189,15031.326013426667
102543,13336.725883757254
98518,14150.200579260056
100334,9304.820534685052
92673,20618.410686096697
88008,11980.804801691662
105207,25030.543818482296
106462,23972.211252860558
106106,16258.057505690807
79705,18335.039429769957
108193,17257.17621090796
89668,7912.733146358157
86435,11903.359522251754
101281,11999.105007797298
104753,26773.209429155486
79004,16697.934797188293
89732,3081.5971919088006
89201,12838.595862077318
87282,13247.294134221513
101589,9712.997994414469
87352,11358.771528461586
103388,10231.694249433609
93619,17176.658801062367
101941,6604.314343474216
106533,13592.37562702001
90018,25274.974392043943
101265,16462.337800521807
104255,23144.682143042624
80093,26833.787207868503
82433,7763.633269022764
77254,21030.309487298207
106400,29786.114483061607
79847,10568.126454546746
95735,29453.84698043755
106733,20406.822595156606
76318,19794.46187302916
95966,19715.75538200192
101690,9465.68984582421
82845,16031.870785126268
96266,25441.32798322425
104175,28485.4265971636
97347,14046.288196332982
92730,46420.40404686848
84738,9204.625098921932
102596,6131.090213256109
78356,30386.99529402706
94062,31455.479028465994
101662,7288.274447551004
81715,29513.184298787517
103046,12984.6460802141
108133,7406.188953718429
96302,13315.164107415398
83859,24259.222232442917
104815,17473.68656329406
95903,27466.000626239453
79683,10702.277529862846
88888,20894.229280312928
80529,25575.773342976005
81898,73710.16525535354
83435,9709.341230381708
80448,13606.514270799482
79241,32115.810948115617
76056,20244.780928210897
76342,16611.159480587194
98238,9282.58451884442
85878,8134.359557045466
102846,10790.588917396022
90215,5202.232089557852
79635,62426.06720801251
77561,18453.083205929266
101151,13352.086350173795
93594,26363.818111717366
78703,34501.716377404446
87596,7564.790616631697
92572,19005.78633971491
90757,8004.301194000615
95881,19695.149622300698
98008,13886.71260230835
84805,9107.5676107581
100888,10499.507591025009
82504,15875.218402562574
82177,14766.100203361793
89472,33509.353812234054
82301,16723.446388806475
106483,8814.644157042492
79808,13096.599732512874
83412,16820.3231948878
89386,17287.078579557092
89889,19859.861439822474
108249,16848.079483737787
98252,8743.640878695593
83525,9869.963043749605
102595,9938.220991534643
94255,11606.46960727454
91259,24638.492727863733
99539,7024.302854765723
97379,24063.48035310242
104452,24537.281302157877
88479,10963.40235457656
95424,34615.80544797305
94732,42021.04040087182
89025,10355.910423535837
89497,40853.7755003439
92405,15466.949022077364
95346,16512.89661903405
91337,17611.915022262918
97739,13662.31488850979
81087,12721.561989352236
80661,10462.792894598844
105537,12901.12913111869
81073,27356.31567846151
102770,9888.049146899035
99299,9598.532554796553
77528,19273.595610547665
95278,30510.952483628556
106536,17543.265575408193
79421,14983.026994961414
105026,23353.82371445023
97887,11838.838253845166
106163,17296.59710235518
103242,10754.860477815751
103098,8109.597915926558
76195,16208.651252551548
103418,12149.756903587684
102091,12361.976177791621
102341,7033.424572750922
100315,23504.84800591792
100377,7641.49995423735
78857,21766.698301963705
93748,29922.704148228055
107891,9735.396645252467
77063,25124.185818945192
86916,8914.580066407312
108347,9946.226697845119
94475,18601.080467636737
100383,11268.497536653966
80618,33500.457782540325
98926,10275.563280227982
77228,14988.162509681479
106915,14805.288894889425
92594,11398.953187521169
80745,33768.858029226285
78361,11531.646445899589
95725,26304.6073869889
105171,8044.017007463307
87007,9726.176838952164
104121,15977.646632401098
92877,15268.76916026386
108335,42101.06808434024
101357,13887.64239578231
89325,9781.33936719779
103144,8028.375085726914
101413,6483.526546819567
85182,11712.84894133335
84097,17204.515290955598
101970,5696.7892330683235
98315,4904.6580997772435
89048,10635.469081381114
106141,9611.323789699663
87105,16955.22961782621
88472,12137.468145715597
93361,16331.438215969009
87040,7846.91427673841
99831,11531.479488575707
95677,11969.156854125118
89770,6681.365678769364
77371,28599.501873859364
107143,18872.157205085226
100271,11680.321476146588
83905,11516.449129108285
101531,14100.58845469415
90617,8057.233973598934
83895,18623.509178455235
89453,14051.33122226847
106012,20553.54070559669
76381,19952.20081739217
106986,15621.971656719372
84143,12901.620433367963
91665,44147.253096524175
81350,13730.086410311382
80422,13556.11481213353
84794,6342.8050623794725
81156,30900.70296850244
77082,34561.909277373954
97356,9436.809301259816
82730,16597.380933177177
99244,9550.73229366929
85538,15952.500445503205
101585,11031.899557813362
90288,9367.734284860087
98799,3148.8324067607805
93547,21237.619601456157
85142,9675.487196776876
82012,32177.53089613073
89654,15756.198131707639
102304,13383.216297661122
79288,41283.35252135609
77400,11065.44150584813
98597,5977.295263701606
103156,8465.612307197047
95446,27804.3033657679
97036,8695.872826505905
101401,8493.537597531255
80817,10762.82003881494
84078,6894.845473167702
95390,26849.073112590148
79883,23436.134673726545
104059,12515.826706362916
103041,11502.908218915873
81651,13436.309176372268
100432,10962.467475352054
84933,14591.992419848342
81600,19140.785183201522
78379,8369.829130185857
90816,7604.163588380686
107414,9520.588978220818
105633,20557.059391566483
99508,7286.774129161232
100874,7917.352974843223
104208,17695.685667366546
84774,11944.273932306316
96518,14146.720174037437
91543,24650.78739927321
107146,20065.14585836613
94426,16333.912318644198
99059,9684.7907877637
96640,7972.383300425008
81277,9647.331649632724
102409,12059.873730535968
104800,16481.123141631528
107498,18836.095417318626
90942,46019.54507413056
80202,26297.333674022713
76794,17999.95550901526
88973,14429.562086579801
91958,64944.64128210703
80562,19903.465918820115
103486,8435.375359174162
95237,15420.669431499751
105569,15388.255130689238
106560,25948.32881706039
107977,13671.241179332224
90076,16256.70067192928
93050,15863.50703228462
80609,28252.23705585159
88557,16318.358335315126
90894,19327.959587174315
83669,7073.789500677991
78849,16611.18251138604
101275,7759.2653083373525
91858,7662.883593395542
96243,14482.164683959922
106227,25394.61669836962
105300,16120.10226064093
93065,40822.379157827
78002,11973.579359062098
82500,13593.526857254832
78204,9023.754098908876
107851,8835.399526618423
86217,7417.928542311655
82662,7570.186737013513
93324,33648.16324042296
79680,12677.088853041821
104920,22881.98964106296
96735,11927.189154738644
89992,7717.412114355742
106961,25048.20597485759
80078,14941.792448368427
101429,10046.855576839494
95551,20430.210317008805
79937,55572.651190501485
80680,18980.205775032693
99448,11411.894036484739
93909,31800.225145318433
96888,9844.325631953761
104584,12269.842124707655
107289,21520.24392799726
84126,16121.129589463175
101282,10629.99779561066
92474,21244.287746002985
88871,16022.951378461135
107177,16163.264177813702
106026,14612.76578450293
96937,11865.920036520554
83543,6261.743075265714
81094,18515.707875182994
77503,21188.583657882562
85351,6137.189058231625
96000,16519.920091797976
87374,15782.453423361923
86394,18867.797988618717
108364,13455.097529833009
91441,29235.40560752676
97039,20594.458560202045
106685,11537.46817022029
95631,16844.0804176969
101883,8432.725847556932
78238,11538.583289465421
97508,9097.036599949819
98441,12348.416936425401
80066,33089.486405913856
79095,40155.376031679
80007,12191.209744683822
100219,8615.729911457061
82511,9815.531631010608
89270,15293.228724866953
88713,9949.55412036992
100353,9481.863248028276
102841,4454.963501027905
90117,14760.095422517774
81549,48621.30310768627
82350,25740.819644041414
76546,34864.2614223637
81013,19226.245525949773
91240,15997.951564825575
91542,20518.187220609725
104518,13350.024256025574
93537,55049.16120255686
94372,25778.627127407854
104419,20523.57329958218
97636,13580.289383699379
96288,23701.43510277043
78717,10182.163973778757
105610,19950.106072385726
97754,16382.684716203092
81458,11722.302168792392
86931,18111.208975473146
90713,21834.53762957252
90909,30013.526681736563
77251,38901.063653384816
95081,10188.693574606596
95560,14906.34106365999
93288,15949.219501464455
105036,13399.889239043036
108490,10522.707144922595
96935,21784.022363120414
89373,13624.010013192807
98010,8980.942742249443
104699,21573.604249639848
86692,8107.044471670781
85024,7846.742514457266
79086,32053.20781889703
89939,12629.76994012579
79098,19419.486185352926
86141,16925.974098011608
105462,29582.751970444115
92870,32783.395883373385
92163,23370.138980255935
87481,16305.983330789419
83276,9919.008100621359
79356,24571.653184995077
103602,12047.359972361943
88460,10221.018855888566
100934,8539.692087641322
96659,6555.492475549487
83204,9428.163832736065
104621,19112.26162385879
84110,11869.141437436916
99265,11801.634539165378
79574,13703.503782861637
78186,11109.002852764183
87005,13739.406219602097
104043,15531.36038115057
81574,31876.568191314364
104091,11099.807254726027
77759,23245.590424419428
78181,11202.455647151937
96169,10241.252499876638
98267,19364.09456953714
97837,12660.352888588914
80133,17243.31263365385
98571,9946.750019089433
88628,20494.922363724447
78622,14579.394041011115
88678,11081.778752449329
87278,16014.873542957688
86963,9944.050476840337
100350,6554.265246223016
78771,17452.059264723466
95935,17615.394388324024
107590,12716.136673413117
84458,12535.461522751935
85656,9011.575903154711
81611,3987.7669375982396
92638,22152.35176086476
87478,7875.93635612244
98407,3604.1045869067098
95581,10661.102734126094
100645,12371.705070682841
97184,6536.169788697977
84473,14358.772190164333
88951,6783.796308002443
100836,10439.763192622151
91338,57902.34431605072
94112,15099.159517363723
89882,15565.224882738796
97097,7456.787045740183
99151,10315.637226311846
99607,9059.66371361302
78931,17373.163354825472
97805,6965.784252010667
97477,12985.711431077067
87819,17688.102934849358
76361,18642.515105815703
99201,28766.996367565986
103410,10882.181292959292
108436,13872.004740417477
105558,19518.52609308496
88025,8021.526092957369
101944,7974.257345659984
80786,25088.73728271934
84001,15691.712132931836
78304,22139.6311418649
100501,14921.145745173053
99693,7703.820933985821
94557,18784.425191528593
82152,26944.85823000715
92039,38427.02920405351
83177,15979.628921495414
90726,7824.027225138802
82879,13277.132430933407
87378,16354.785349559294
91699,14996.517709144644
85500,18168.32926398022
97050,9429.013529894952
88754,4834.975469636366
79069,34993.71145216545
89329,17545.07992736061
102605,10630.288308026544
93090,16344.053069449003
108403,16302.096070367108
91391,18919.37401918889
80964,21566.352457705085
89444,24588.778982934844
84092,12384.5330510249
100617,10626.205490612909
107962,19652.163224180993
106640,7140.997020336757
95123,12709.300203513123
99114,6018.333201443048
94461,22190.132187379822
88654,15970.22700060348
80421,17883.8328829625
78113,20339.375639718994
100558,7167.531587424934
78873,26705.678993053545
85480,10305.113793332415
103902,10402.044813645753
104816,20550.53957479247
89039,14075.406559577517
95169,16339.731549495484
93971,18772.99602643662
84450,20574.591834403305
80824,27932.987381236417
92545,15586.326157350262
89226,6366.922082309537
93873,20134.436675625304
85871,17728.6814825264
86343,11002.487112428656
93634,37398.65037092884
106942,8959.971701886265
82535,10794.541792900036
92259,18308.740344895115
88794,13698.730921334838
77385,34845.53564766959
76996,6751.265126911753
102708,8439.854752889329
81359,15017.354131045275
90486,3645.193549537357
100200,8133.176388649311
87970,12954.081015491938
107512,10992.244729984584
79078,27395.259495042286
108477,13697.188507192393
80312,32486.488069567626
82208,8616.002552377477
100695,12563.419303043493
99506,10113.14103486288
85773,15031.446498287036
101887,12953.248877257747
90129,10950.880792330672
84730,9153.353542540677
107601,23457.347937068676
89592,6210.647637832674
84844,13448.02007359946
96938,16776.939538379404
84981,16099.867788081065
100698,13615.149983616335
103306,15337.842925087985
107175,24127.745458736452
95411,31473.217799617512
101169,14102.307270394276
99407,18347.874769484126
78248,15086.194353073088
79031,18148.786971311965
91040,18915.794218912964
76464,11859.596448572287
102813,8151.645384338097
86811,20881.168388467133
81191,29031.66182739975
78202,34201.17830797156
82471,12725.98643006105
103920,7590.885584772659
79904,25049.287963204242
95670,30286.232653352155
89931,10201.190966305341
92605,42307.58339147679
85695,19267.61676309608
98750,9756.10495149792
101284,10152.821634071459
91932,18582.579211174238
98623,10393.549087840556
82499,10866.194749761924
93193,26396.202874337418
106110,18179.110227001514
78500,26419.47047058767
89447,16489.862702148755
103373,18201.834036142543
87872,9001.246067612381
99425,13035.324298905058
96552,5699.491354330301
105787,12297.271533727184
82567,11968.233467293707
102894,7333.143799841451
77641,13680.21149602122
100827,12003.127948109255
97712,15686.889997728575
95197,32057.935017665815
102993,11966.47196086196
94855,31846.359524770738
81534,16537.854372921003
95133,13914.204703968584
107468,5530.002143875495
86402,13201.043182647392
102666,11553.23804021112
92984,24310.843303918326
93891,10605.320775760414
94312,15786.688738317296
91959,40961.42918176386
91802,26179.110989546956
108175,15743.44216245646
78293,31068.458851160874
104991,9233.86679068077
104302,9964.93532120185
79807,14735.36592212509
87167,13759.775974573859
78620,22101.90341686025
81174,25646.414644396187
83125,8756.88761374483
103123,10340.555312403052
94065,19913.726663261106
78480,16972.733822901526
98280,9393.685496227403
83415,7831.567331919573
92297,121543.74656424315
100221,11141.130562595754
78829,14874.000479040269
93418,20982.32198926217
83424,10919.380120181282
101749,6773.289141488654
103456,9319.0316570145
88503,10624.978419709909
84931,15532.212321729856
107552,22273.439050025463
108037,11423.079153010252
94539,22900.96135686698
83697,8549.588832992908
87455,17818.605066825716
103044,7783.8567502276155
104852,23419.04251770753
93437,40845.32232551062
92885,16059.605677300693
80922,17500.567348200344
102886,8459.377423586822
104586,16919.13175571449
81164,13270.779527563838
106074,16900.943906965167
87617,16987.366642356796
84513,14329.520351845571
96743,13508.003828715155
81209,18543.83353448639
95463,12446.539312212084
95457,18587.27334185769
101606,11947.062194869062
97485,28623.636256806145
91916,24209.653604390074
91629,43841.596613324014
84215,13214.387209730134
108190,10055.847535295217
88314,19181.002912887172
104526,17726.679091676466
82467,10860.043575209513
91827,30307.844729738248
77885,61127.80178769562
83459,8377.722043085374
98375,18698.42118169442
101233,11102.000145714832
97186,9646.238278834335
95520,19348.071686965613
95216,40565.82403186781
100878,5093.0469516942485
80031,29322.2644552722
106134,25554.908905294717
103526,6983.229206231602
104018,43265.83996852575
83920,9997.227972442633
88245,9603.080992281026
86248,8300.421102771155
86315,15352.709534132484
108157,29932.77819318082
102814,9161.159260650295
84371,11927.662764177403
95270,14550.682556306505
107670,18989.71112350682
78745,14299.932264671554
88772,11284.621721620742
82335,17365.585805593502
100049,9355.44335397581
84953,6696.78750691132
98948,18222.778557846203
95952,36062.64477280221
93638,23601.649185952698
91164,32783.395883373385
87627,18822.174527452862
89209,14853.40088363038
94140,19126.764610057817
86567,9688.005838870904
81451,21337.92202378162
94658,25436.565992414507
103969,9007.93886967519
90158,14602.151361910313
107712,14532.549424356546
102518,11520.970149255947
91367,29281.145064852186
78764,17092.412723682504
87411,13544.092771140555
80790,29661.308800128987
97848,14727.663048255657
97985,6035.018801280532
99323,6607.423406135081
96854,12181.228308774125
103917,6518.527443447097
86223,8227.488660175766
101812,9242.241453619012
102098,10309.885236442513
93414,11855.529604453795
86794,9888.18858261851
81508,29111.38881583367
105781,16667.861054774396
103758,8919.51137820622
100877,14011.430560310811
83075,16556.24893857457
100303,12536.664353192185
85269,14716.119905469703
95693,17993.005910972803
85891,17742.977579712337
85991,9542.098611886446
89378,11035.43761933809
79718,11220.989782465147
96415,13983.424091891762
87510,11091.562740037802
95579,15988.515262733274
96453,13145.989131041775
80182,30234.027665778667
103363,9819.274426421449
76430,20404.645586138602
86302,8355.408519690545
78876,12383.850580113483
106740,11059.125297793027
101855,11894.228709363644
78987,28965.356271385073
100155,15580.853476201893
76069,28837.79308268743
79889,19009.15644533813
104035,20914.566403957804
102533,7067.848201554296
85374,13714.37399231826
82210,24619.868597232766
81145,12521.299352593323
99738,12943.34758517822
98201,35363.794794576206
88630,8328.963679809585
94084,18704.94118701664
79771,21664.418542437114
91057,41323.737475296504
92492,17250.184866403913
103600,15001.459920318326
105315,31632.99970210183
106151,18059.748772133753
87426,6541.9285853116535
85249,10398.701358193894
77379,7741.07168730883
76190,11367.535260107961
89820,31494.237655547753
92650,26807.370466702792
82906,16753.593950159713
104766,17243.93395167844
104673,18587.063379679457
103734,6438.481169061106
87652,14908.835368584569
107399,16231.411951556076
97222,17946.81827457424
100614,9280.825787063997
95807,30307.844729738248
88084,13686.674329957657
97997,13991.185120556374
83321,14358.772190164333
83002,14625.834856504594
103995,9686.735205641518
102305,7128.158518483901
97774,22232.241420683164
87737,10774.025017007312
102191,15580.853476201893
78470,23541.254726466854
81787,21189.929228935347
90975,38160.07951306263
76598,20734.2133675858
88308,10518.601786993584
105997,11479.704187172283
97095,21777.501045674755
100555,9363.91233788991
106628,22198.925752955598
84638,5685.240382577931
106752,23174.83093758419
88072,16002.448008787793
86734,12079.642616590207
105842,23394.717210908133
102037,18865.826285082334
96623,11373.663254105515
80943,12249.892210109407
107882,10454.242149372974
96069,9229.601986009553
86796,18733.52300071605
83234,14528.805369776413
85044,11521.091621966956
76183,29411.155807461488
102124,9439.196040397099
105963,12258.662527490806
108127,12422.730156097172
76435,58166.034277937644
89809,25017.443045005668
98129,11832.464126948364
95632,24360.84439242065
77264,20608.255023727266
102849,5746.078712656884
106860,14813.637075147064
90177,8442.034251929716
104336,12731.76388704431
91068,20493.526607962423
85416,9478.695177479549
92720,18586.896688971025
105257,10508.970397180141
94524,15793.307638432358
87069,15675.90502828724
79026,16897.26311789035
100533,10577.435294069148
107396,7283.24538105298
77220,11570.667718928617
76863,11477.915676031014
89441,8225.078427747345
86301,17797.15483729776
82808,17109.865721372946
106681,13007.162031616977
100673,11376.461971781011
87115,9523.70108176089
84819,10287.855162847367
99889,12152.942489516687
100435,5524.718220297503
91329,14603.843555635467
105897,10818.051896874384
94788,21397.24904886794
96403,18769.049654813327
105780,26093.80911351032
81290,20469.92160111741
91689,18451.351463053048
93660,49059.33892756855
84018,15103.772080259314
79166,20931.488502012384
99850,12136.292009237166
89900,15420.56306374208
76628,25570.08607441445
99136,10749.913467738701
89388,13579.595025761664
86441,16311.697445869799
100362,8114.902483565131
99493,10325.662235910804
108082,13799.779482738284
94759,22888.71723911728
91954,28278.913210875762
90378,16803.787089920304
86126,19305.840693308386
92990,16885.568245595983
80507,17490.310042632864
105394,22822.79827162675
80679,11574.50192509343
94014,21734.337871347565
78092,27607.00998283357
92725,9637.679402330315
104609,6426.862008062536
89940,20249.72588090648
84337,15964.477683283869
80392,18427.603829410968
90992,46153.52123626517
88342,9500.29831845481
83193,8069.078061666439
83080,27446.431893623965
87197,16676.151859164092
106043,9144.414586710172
81316,13169.70685157112
105197,40934.53421487168
86103,11197.726655815246
107819,33910.76925096031
94911,16779.138313040563
76597,31601.660145592592
96614,8519.141636691116
102197,6976.970751924591
104617,7069.75330923539
101445,9276.110128182298
94521,57843.44688912328
107290,17225.098645303886
93099,24607.284187668596
82179,39106.4573665616
96268,27969.021974277603
83202,16343.757733560278
101568,7097.606445665302
89145,7848.857329770916
82718,6484.947382575313
84595,17005.02826890572
86633,12809.549463513536
91925,29326.72217273104
100357,7642.754721444233
93684,17898.216227303874
106465,42569.969205839174
84631,16133.674480077305
97796,10690.21860187502
82836,11267.564032759614
81314,57016.73349716886
96868,19708.852562347358
94329,20400.542714862193
85728,6516.850582341611
78259,14330.528535704843
107084,19743.57530747204
96134,9270.579553304728
81583,29753.371063815586
104264,15841.197843252368
86202,10923.469129585874
102867,7754.821232658547
83461,11903.397831549264
77589,16925.810105650024
94394,16132.590056944653
87588,9687.082422819543
98769,12950.132035931376
76735,21165.061550231017
105592,12717.856522484348
95260,17442.758597274227
82699,7898.984345866721
95827,27959.07852627834
89294,9689.05455437006
90853,14061.917368011726
86522,9934.982003756684
80958,29482.23893364091
94038,29521.908115026712
88512,8072.04877382077
80219,10485.90942944562
86063,3099.6467342202122
87724,8031.968928109466
88835,13802.056278430075
105687,17579.97389699371
83567,11216.738517318407
106584,22286.106375080733
98492,6607.673571615921
94494,19999.717733128397
89061,6291.145083133125
103125,12098.656429472567
103883,11993.611277566753
80430,11260.778886327382
95544,30801.378887392795
105136,57828.18292590057
105560,9096.808235307797
108397,27510.427177700338
82236,45918.12148217676
89477,14333.112518999049
98106,6658.962061118409
85996,5970.859973295829
103439,14072.242598214356
90831,7682.92477528154
100746,13296.22004375134
81518,11424.665720979581
98610,9763.737128829262
100644,13669.270315345055
105486,14463.554852558089
79765,15397.710312384157
107609,10418.446668247088
85407,13281.118217146775
81527,26489.815738417805
80955,37855.6714584255
79400,21717.16114270363
101238,9811.662147257815
87024,18420.545321388607
88662,9492.919682554371
107983,22606.00361011725
93662,27539.3429894627
81557,26377.004581884543
94520,16531.50298022248
97010,14660.93357416356
77628,29267.88338880388
89561,14485.706406162893
104218,15880.558769255917
99839,8589.45831470893
87279,10496.242127751666
93760,20010.661639815367
89551,7487.792359719431
82714,17101.322050482813
98166,20017.939848113718
83812,10363.44523819915
102617,7054.017636480265
76869,16848.048099031625
103735,17271.924978515286
94201,21154.45749698262
107893,17442.13339769055
78651,12479.005706422826
85246,12567.502217442227
81194,25862.81568695719
81133,33658.39652348014
95611,31944.04039977141
93004,14354.66682015699
81826,40759.60690574712
100157,13292.489229321793
103768,13914.080143199124
93350,16957.628948056765
76901,22146.637618239092
88742,11177.567049004681
102866,10233.34995376782
76438,28485.213638324047
86105,9819.991647899844
107506,22763.53744955577
108520,9433.652670437476
106613,10655.426980149727
94164,41657.48755115892
100964,10596.990599565699
92769,12684.72364622319
82221,10628.710278733994
98686,25110.507818387992
79762,18248.955407340414
84645,18720.58314575223
107656,23084.859243771887
97538,17178.37060314333
99552,25493.91054332313
102157,10894.06771686347
80935,11033.555891110696
100578,10760.016309395474
94686,25042.53421145513
93268,46859.293725732205
91842,22977.04433254871
95609,33363.69119198231
91576,19884.389330104226
93139,46779.295964500954
101030,7858.943294685738
80172,43865.78969439078
106262,16581.43778315396
101562,9813.575750939763
102273,2364.542281333997
87102,5250.460890694245
78491,18279.801934891093
90631,7487.792359719431
94672,20435.440387857427
77261,55214.362854947256
80434,15466.832089226824
86840,9016.239004209114
95011,25153.99085903068
90870,10274.558089062622
97999,10142.879964039717
77016,43731.21271098096
96931,17403.232144586338
85215,7822.026708469038
105268,16623.524006409454
99519,6607.431587224681
104056,17836.405344091585
91117,53434.14824397395
107099,23862.02538277672
80475,12158.642816788526
76216,31644.4932757169
93207,25438.737842099654
105166,9852.776890602103
107209,19089.17960982104
100109,9292.95240779207
87232,13397.998566068924
102624,11906.997926577114
81948,8777.415601658031
93625,38625.27696322134
90334,9304.581501100705
79878,14216.621666695904
105653,19439.311839759914
108014,12855.598991189023
105491,23232.930349919927
87064,13995.277506111035
106773,14335.34649830818
93489,12110.669934690593
89490,20985.167228691862
100771,13826.932455224844
100803,11889.226567121748
92144,16088.22620829673
88632,10917.386980575673
78778,17377.886756458964
99308,10078.707517997205
77161,15445.565301398396
97501,9415.284878980767
100933,11122.056388219327
77489,28978.60192141146
84309,10905.348382292696
108040,7895.014464454198
97159,17613.834199709887
95779,15695.857282524887
89650,14283.837062462544
80999,5897.250244169168
